TRADEDATE,Z_IMO_return,Z_IMO_vol_real21,Rel_IMO_RTSOG,Z_USD_RUB_trend21,Z_ADX_IMOEX,Z_IMO_trend21,Z_RTSOG_trend63,Z_IMO_trend63,Z_RGBITR_trend63,Z_RUCBTRNS_trend63,IMO_fwd_log_ret_3d
2025-03-07,-0.837852,1.175689,-0.006073,-1.571578,-1.990069,1.572971,2.815215,2.589982,1.97983,2.24158,-0.702176
2025-03-10,0.370922,1.111179,-0.006728,-1.574547,-1.939498,1.54036,2.745067,2.538457,1.988648,2.225458,1.79399
2025-03-11,-0.151443,0.991188,-0.017407,-1.603814,-1.870071,1.495932,2.680801,2.483022,1.990483,2.208758,-8.355941
2025-03-12,-0.416669,1.037688,-0.001531,-1.601106,-1.793048,1.454353,2.623645,2.436154,1.992304,2.192774,-0.611838
2025-03-13,-1.092772,1.710785,-0.001693,-1.590295,-1.610331,1.393865,2.570018,2.383427,1.991505,2.177235,6.348351
2025-03-14,1.495827,-1.434178,-0.013061,-1.543592,-1.558141,1.288009,2.533784,2.347813,1.995945,2.163536,14.20696
2025-03-17,0.919868,-1.293357,-0.011782,-1.527896,-1.505962,1.234184,2.50385,2.321087,2.006121,2.151363,3.601664
2025-03-18,0.331136,-2.589741,-0.036095,-1.572575,-1.434329,1.12428,2.489726,2.30443,2.019296,2.141123,-2.27262
2025-03-19,-0.605824,-2.276855,0.011127,-1.573825,-1.453524,1.034535,2.468182,2.288185,2.030276,2.135595,-6.81049
2025-03-20,-0.102075,-1.960578,0.019492,-1.547165,-1.486884,0.936493,2.433975,2.265825,2.03976,2.132183,-5.319132
2025-03-21,-0.623131,-1.70752,0.00072,-1.513281,-1.494792,0.798783,2.395644,2.238977,2.040125,2.128363,-6.107685
2025-03-24,-0.188277,-1.527752,-0.012625,-1.476336,-1.470722,0.64773,2.343692,2.185614,2.018293,2.113753,-4.765051
2025-03-25,-0.178887,-1.422778,0.002475,-1.436469,-1.350279,0.442582,2.28679,2.128234,1.975886,2.083673,-10.078504
2025-03-26,-0.239557,-1.363919,-0.000418,-1.382521,-1.273548,0.15093,2.230989,2.0756,1.934514,2.051934,-14.969014
2025-03-27,-1.275534,-1.154587,-0.007056,-1.320736,-1.028385,-0.219622,2.17371,2.016521,1.89519,2.018297,-14.391534
2025-03-28,-1.164244,-0.960597,-0.002399,-1.312535,-0.592254,-0.693675,2.114075,1.953201,1.856108,1.983113,-13.179814
2025-03-31,-0.088247,-0.912954,0.028363,-1.287398,-0.004185,-1.212758,2.055151,1.895438,1.816218,1.948351,-11.118788
2025-04-01,-0.998042,-0.849133,-0.008231,-1.311022,0.725008,-1.738369,1.999203,1.834597,1.779688,1.915062,-17.460325
2025-04-02,-0.69635,-1.480223,-0.003835,-1.349413,1.553676,-2.27948,1.93953,1.765014,1.74492,1.879256,-21.175154
2025-04-03,-1.416082,-1.230439,-0.006739,-1.395375,2.118267,-2.553713,1.88566,1.699888,1.709131,1.842822,-23.169422
2025-04-04,-1.65889,-0.901433,-0.00153,-1.453878,2.287267,-2.58142,1.832335,1.633222,1.672103,1.807098,-13.460052
2025-04-07,-0.930941,-0.745322,0.02603,-1.469486,2.279822,-2.512665,1.773892,1.563687,1.629257,1.766777,-16.113109
2025-04-08,1.071712,-0.789379,-0.006464,-1.46222,2.144943,-2.422111,1.728651,1.507293,1.595155,1.733923,4.172963
2025-04-09,-1.937454,-0.134921,0.016721,-1.387597,2.037206,-2.379873,1.675688,1.439766,1.559738,1.703738,9.984613
2025-04-10,2.788763,1.983298,-0.018792,-1.35864,1.774595,-2.248639,1.636271,1.383263,1.530414,1.674929,20.602322
2025-04-11,1.535335,2.733864,-0.013258,-1.372479,1.538064,-2.080616,1.608669,1.337049,1.508253,1.650279,4.939798
2025-04-14,0.135183,1.897866,-0.017476,-1.393104,1.338609,-1.991361,1.585648,1.29396,1.490533,1.62883,3.737613
2025-04-15,0.115036,1.464377,-0.010891,-1.379193,1.200746,-1.946316,1.560822,1.244626,1.473477,1.610138,5.351029
2025-04-16,1.49702,1.691104,0.003504,-1.243062,1.028046,-1.884199,1.539788,1.199608,1.460622,1.593403,7.892374
2025-04-17,0.396653,1.530115,-0.013486,-1.196101,0.8453,-1.818965,1.52282,1.158379,1.451302,1.57812,6.988149
